"Polity-century","NGA","UTM_zone","Latitude","Longitude","CoordinateSystem","Original_culture_name","Period_start","Period_end","Infrastructure","Infrastructure2","MinInfra","InfraID","Polity_population","LnPopulation","Polity_territory","Population_of_the_largest_settlement","Administrative_levels","AdminID","Military_levels","Religious_levels","Settlement_hierarchy","SettleID","Largest_communication_distance","Occupational_complexity","Professional_lawyers","Professional_military_officers","Professional_priesthood","Professional_soldiers","Bureaucracy_examination_system","Bureaucracy_merit_promotion","Bureaucracy_source_of_support","Fulltime_bureaucrats","Courts","Formal_legal_code","Judges","Bridges","Burial_site","Canals","Ceremonial_site","Communal_buildings","Drinking_water_supply_systems","Enclosures","Entertainment_buildings","Food_storage_sites","StorageProb","Irrigation_systems","Knowledge/information_buildings","Markets","Mines_or_quarries","Monumental_building_cost","Monumental_building_extent","Monumental_building_height","Ports","Roads","Special_purpose_house","Special_purpose_sites","Specialized_government_buildings","Symbolic_buildings","Trading_emporia","Utilitarian_public_buildings","Other_polity-owned_site","Calendar","Fiction","Geometrical_measurements","History","Lists_tables_and_classifications","Measurement_of_area","Measurement_of_time","Measurement_of_length","Measurement_of_volume","Measurement_of_weight","Mnemonic_devices","Nonphonetic_writing","Phonetic_alphabetic_writing","Philosophy","Practical_literature","Religious_literature","Sacred_texts","Scientific_literature","Script","Nonwritten_records","Written_records","Articles","Debt_and_credit_structures","Foreign_coins","Indigenous_coins","Paper_currency","Precious_metals","Store_of_wealth","WealthID","Tokens","Fastest_individual_communication","General_postal_service","Postal_stations","Couriers","Peak_date","Region","Region2","Capital","Degree_of_centralization","Language","Linguistic_family","Preceding_(quasi)polity","Relationship_to_preceding_(quasi)polity","Succeeding_(quasi)polity","Supracultural_entity","Scale_of_supracultural_interaction","Suprapolity_relations","High_gods_(creator_gods)","Supernatural_enforcement_of_fairness","Fairness","Supernatural_enforcement_of_human_reciprocity","Reciprocity","Supernatural_enforcement_of_ingroup_loyalty","Loyalty","SupNatKinAug","KinAugComp1","Name_of_official_cult","Largest_scale_ritual_name","Largest_scale_collective_ritual_of_the_official_cult_frequency_for_the_audience","Largest_scale_ritual_frequency_for_ritual_specialist","Largest_scale_ritual_frequency_per_participant","Most_dysphoric_ritual_name","Most_dysphoric_ritual_frequency_for_audience","Most_dysphoric_ritual_frequency_for_ritual_specialist","Most_dysphoric_ritual_frequency_per_participant","Most_euphoric_ritual_name","Most_euphoric_ritual_frequency_for_audience","Most_euphoric_ritual_frequency_for_ritual_specialist","Most_euphoric_ritual_frequency_per_participant","Most_frequent_ritual_name","Most_frequent_ritual_frequency_for_audience","Most_frequent_ritual_frequency_for_ritual_specialist","Most_frequent_ritual_frequency_per_participant","Most_widespread_ritual_name","Most_widespread_ritual_frequency_for_audience","Most_widespread_ritual_frequency_for_ritual_specialist","Most_widespread_ritual_frequency_per_participant","Name_of_other_significant_religious_or_ideological_systems","CC_PolPop","CC_PolTerr","CC_CapPop","CC_Hier","CC_Govt","CC_Infra","CC_Infra2","CC_Writing","CC_Texts","CC_Money","BasePolity","Percent_CCs_imputed","Percent_features_imputed","Percent_51_imputed","CC_PolPop_Regression_x0","CC_PolPop_Regression_x1","CC_PolPop_Regression_x2","CC_PolTerr_Regression_x0","CC_PolTerr_Regression_x1","CC_PolTerr_Regression_x2","CC_CapPop_Regression_x0","CC_CapPop_Regression_x1","CC_CapPop_Regression_x2","CC_Hier_Regression_x0","CC_Hier_Regression_x1","CC_Hier_Regression_x2","CC_Govt_Regression_x0","CC_Govt_Regression_x1","CC_Govt_Regression_x2","CC_Infra_Regression_x0","CC_Infra_Regression_x1","CC_Infra_Regression_x2","CC_Writing_Regression_x0","CC_Writing_Regression_x1","CC_Writing_Regression_x2","CC_Texts_Regression_x0","CC_Texts_Regression_x1","CC_Texts_Regression_x2","CC_Money_Regression_x0","CC_Money_Regression_x1","CC_Money_Regression_x2","PC1","PC2"
"PkUrbn2-1700","['Kachi Plain']","['42R']",28.497017,68.229733,"WGS84",,-1700,-1600,10.68560371,114.1821266,4.68560371,"High",1031184,13.84621821,27640,100000,3.10914754,3,4.801664982,2,4,4,12694.60513,1.050084539,0.323871182,0.1,1,0.1,0.058422847,0.086010972,"land",1,0.467085043,0.499112949,0.1771106,1,1,1,1,1,1,1,0.592744893,1,1,0.1,0.585603711,1,1,1200,25822.26729,6.464083661,1,1,1,1,1,1,1,1,1,0.919369248,0.493633764,1,0.478779777,1,1,1,1,1,1,1.024484139,1,0.1,0.62675381,0.844651451,0.844518737,0.46609428,0.775215503,1,0.998254006,0.8,1,1,0,0,0,0.8,1,1,0.023489589,14.77713946,1,1,1,-1550,"['South Asia']",8,,"quasi-polity",,"Sino-Tibetan","PkUrbn1","continuity","PkPostU","Indus Civilisation",1000000,0,"active",0.948836179,0.948836179,0.720110527,0.720110527,0.368788229,0.368788229,2.037734935,-0.244512818,,"procession","not applicable","seasonally","seasonally","animal fights and hunts","not applicable","yearly","yearly","purification ritual","not applicable","seasonally","once per generation","domestic worship","daily","daily","daily","ritual purification","yearly","yearly","yearly",,6.01333602,4.441542996,5,3,0.290909091,0.9,0.81,4,0.111111111,3,"PkUrbn2",0.222222222,0.45045045,0.411764706,,0,0,,0,0,180.9732049,0,0,50.91666667,0,0,4.981818182,0,0,28.17777778,0,0,26,0,0,0.666666667,0.008012601,0,129,3.079352025,0,0.750598568,-0.467609654
"PkUrbn1-2400","['Kachi Plain']","['42R']",28.497017,68.229733,"WGS84",,-2400,-2300,10.68362076,114.1397525,4.68362076,"High",954734,13.76918805,24110,100000,3.106263617,3,4.800284555,2,4,4,12665.36158,1.051764627,0.321314411,0.1,1,0.1,0.058732531,0.086448314,"land",1,0.466381224,0.498588245,0.175749206,1,1,1,1,1,1,1,0.594217445,1,1,0.1,0.583620764,1,1,1200,25841.37944,6.937932119,1,1,1,1,1,1,1,1,1,0.921390911,0.493901637,1,0.478125101,1,1,1,1,1,1,1.023463662,1,0.1,0.625004344,0.844812927,0.844520116,0.464376437,0.774123221,1,0.999051862,0.8,1,1,0,0,0,0.8,1,1,0.027761251,14.8211874,1,1,1,-2300,"['South Asia']",8,,"quasi-polity",,"Sino-Tibetan","PkPreUr","continuity","PkUrbn2","Indus Civilisation",1000000,0,"active",0.950847893,0.950847893,0.722817504,0.722817504,0.374251745,0.374251745,2.047917142,-0.221115812,,"procession","not applicable","seasonally","seasonally","animal fights and hunts","not applicable","yearly","yearly","purification ritual","not applicable","seasonally","once per generation","domestic worship","daily","daily","daily","ritual purification","yearly","yearly","yearly",,5.979882424,4.382191691,5,3,0.290909091,0.9,0.81,4,0.111111111,3,"PkUrbn1",0.222222222,0.45045045,0.411764706,,0,0,,0,0,153.3199924,0,0,34.91666667,0,0,3.227272727,0,0,23.42222222,0,0,4,0,0,0.111111111,0.004995821,0,111,0.052349486,0,0.713701634,-0.443546213
"PkUrbn2-1600","['Kachi Plain']","['42R']",28.497017,68.229733,"WGS84",,-1600,-1500,10.68651454,114.201593,4.68651454,"High",1149543,13.95487503,27728,100000,3.110521114,3,4.80343908,2,4,4,12705.41727,1.05004748,0.32528335,0.1,1,0.1,0.058548683,0.084693272,"land",1,0.4680179,0.497856671,0.178196844,1,1,1,1,1,1,1,0.592169298,1,1,0.1,0.586514542,1,1,1200,25854.50842,6.358056014,1,1,1,1,1,1,1,1,1,0.918865968,0.492215003,1,0.481068523,1,1,1,1,1,1,1.023549246,1,0.1,0.627454613,0.844399658,0.844505805,0.467704167,0.775638513,1,0.997508083,0.8,1,1,0,0,0,0.8,1,1,0.021620185,14.7216854,1,1,1,-1550,"['South Asia']",8,,"quasi-polity",,"Sino-Tibetan","PkUrbn1","continuity","PkPostU","Indus Civilisation",1000000,0,"active",0.947574783,0.947574783,0.717719035,0.717719035,0.366012556,0.366012556,2.031306374,-0.260022453,,"procession","not applicable","seasonally","seasonally","animal fights and hunts","not applicable","yearly","yearly","purification ritual","not applicable","seasonally","once per generation","domestic worship","daily","daily","daily","ritual purification","yearly","yearly","yearly",,6.060525253,4.442913406,5,3,0.290909091,0.9,0.81,4,0.111111111,3,"PkUrbn2",0.222222222,0.45045045,0.411764706,,0,0,,0,0,188.6264174,0,0,54.91666667,0,0,5.572727273,0,0,29.33333333,0,0,32,0,0,0.777777778,0.004014761,0,135,3.052557737,0,0.769651009,-0.480204427
"PkUrbn1-2300","['Kachi Plain']","['42R']",28.497017,68.229733,"WGS84",,-2300,-2200,10.6835057,114.137294,4.6835057,"High",977928,13.79319133,23375,100000,3.10610271,3,4.800640114,2,4,4,12662.57228,1.052150195,0.321253875,0.1,1,0.1,0.058849291,0.08607521,"land",1,0.466560127,0.497978527,0.175842095,1,1,1,1,1,1,1,0.594336597,1,1,0.1,0.583505698,1,1,1200,25859.15117,7.004301219,1,1,1,1,1,1,1,1,1,0.921671911,0.493414661,1,0.478825472,1,1,1,1,1,1,1.0228924,1,0.1,0.624853355,0.844747327,0.844527272,0.464581932,0.774027088,1,0.998968738,0.8,1,1,0,0,0,0.8,1,1,0.028042959,14.8100658,1,1,1,-2300,"['South Asia']",8,,"quasi-polity",,"Sino-Tibetan","PkPreUr","continuity","PkUrbn2","Indus Civilisation",1000000,0,"active",0.950822755,0.950822755,0.722525531,0.722525531,0.374465218,0.374465218,2.047813504,-0.221638507,,"procession","not applicable","seasonally","seasonally","animal fights and hunts","not applicable","yearly","yearly","purification ritual","not applicable","seasonally","once per generation","domestic worship","daily","daily","daily","ritual purification","yearly","yearly","yearly",,5.990306861,4.368754097,5,3,0.290909091,0.9,0.81,4,0.111111111,3,"PkUrbn1",0.222222222,0.45045045,0.411764706,,0,0,,0,0,158.3199924,0,0,37.91666667,0,0,3.518181818,0,0,24.32222222,0,0,8,0,0,0.222222222,0.005072165,0,114,0.052607146,0,0.712405314,-0.442766369
"PkUrbn1-2200","['Kachi Plain']","['42R']",28.497017,68.229733,"WGS84",,-2200,-2100,10.68338064,114.1346219,4.68338064,"High",1002896,13.81840237,22616,100000,3.105932665,3,4.801016378,2,4,4,12659.57727,1.052570098,0.321187233,0.1,1,0.1,0.0589786,0.085676151,"land",1,0.466750969,0.49733273,0.175937662,1,1,1,1,1,1,1,0.59446678,1,1,0.1,0.583380636,1,1,1200,25877.8446,7.075322177,1,1,1,1,1,1,1,1,1,0.921973232,0.492899633,1,0.479567214,1,1,1,1,1,1,1.02228669,1,0.1,0.624693292,0.844678848,0.844535318,0.464798229,0.773923864,1,0.998886373,0.8,1,1,0,0,0,0.8,1,1,0.028351684,14.79838283,1,1,1,-2300,"['South Asia']",8,,"quasi-polity",,"Sino-Tibetan","PkPreUr","continuity","PkUrbn2","Indus Civilisation",1000000,0,"active",0.950812215,0.950812215,0.722223537,0.722223537,0.374705521,0.374705521,2.047741273,-0.222110269,,"procession","not applicable","seasonally","seasonally","animal fights and hunts","not applicable","yearly","yearly","purification ritual","not applicable","seasonally","once per generation","domestic worship","daily","daily","daily","ritual purification","yearly","yearly","yearly",,6.001255705,4.354421971,5,3,0.290909091,0.9,0.81,4,0.111111111,3,"PkUrbn1",0.222222222,0.45045045,0.411764706,,0,0,,0,0,163.3199924,0,0,40.91666667,0,0,3.809090909,0,0,25.22222222,0,0,12,0,0,0.333333333,0.012866985,0,117,0.07933844,0,0.710956219,-0.441890638
"PkUrbn2-1500","['Kachi Plain']","['42R']",28.497017,68.229733,"WGS84",,-1500,-1400,10.68742217,114.2209926,4.68742217,"High",1276600,14.05971085,27858,100000,3.11193133,3,4.805791621,2,4,4,12719.87579,1.049990175,0.326675234,0.1,1,0.1,0.05868851,0.083341444,"land",1,0.468959322,0.496677642,0.179252683,1,1,1,1,1,1,1,0.591613369,1,1,0.1,0.587422173,1,1,1200,25882.30564,6.247279115,1,1,1,1,1,1,1,1,1,0.918340968,0.49084333,1,0.483272575,1,1,1,1,1,1,1.022683273,1,0.1,0.628213198,0.844151799,0.84448612,0.469302978,0.776070805,1,0.996799786,0.8,1,1,0,0,0,0.8,1,1,0.019829497,14.67611394,1,1,1,-1550,"['South Asia']",8,,"quasi-polity",,"Sino-Tibetan","PkUrbn1","continuity","PkPostU","Indus Civilisation",1000000,0,"active",0.946401106,0.946401106,0.715383447,0.715383447,0.36329099,0.36329099,2.025075543,-0.275082315,,"procession","not applicable","seasonally","seasonally","animal fights and hunts","not applicable","yearly","yearly","purification ritual","not applicable","seasonally","once per generation","domestic worship","daily","daily","daily","ritual purification","yearly","yearly","yearly",,6.106054685,4.444948263,5,3,0.290909091,0.9,0.81,4,0.111111111,3,"PkUrbn2",0.222222222,0.45045045,0.411764706,,0,0,,0,0,196.2796299,0,0,58.91666667,0,0,6.163636364,0,0,30.48888889,0,0,38,0,0,0.888888889,0.00804938,0,141,3.061704865,0,0.788318839,-0.492540951
"PkUrbn2-1300","['Kachi Plain']","['42R']",28.497017,68.229733,"WGS84",,-1300,-1200,10.69013064,114.2788931,4.69013064,"High",1525954,14.23813035,31513,100000,3.116215048,3,4.810314438,2,4,4,12771.11837,1.048460573,0.330438948,0.1,1,0.1,0.05863063,0.081151491,"land",1,0.47075599,0.495888916,0.181600317,1,1,1,1,1,1,1,0.589803,1,1,0.1,0.590130636,1,1,1200,25889.09331,5.72765227,1,1,1,1,1,1,1,1,1,0.915999791,0.489114558,1,0.486381982,1,1,1,1,1,1,1.022519952,1,0.1,0.630718179,0.843769775,0.844469395,0.472672806,0.777531853,1,0.99531019,0.8,1,1,0,0,0,0.8,1,1,0.014286704,14.59922939,1,1,1,-1550,"['South Asia']",8,,"quasi-polity",,"Sino-Tibetan","PkUrbn1","continuity","PkPostU","Indus Civilisation",1000000,0,"active",0.943385696,0.943385696,0.710334115,0.710334115,0.355546122,0.355546122,2.009265933,-0.312341556,,"procession","not applicable","seasonally","seasonally","animal fights and hunts","not applicable","yearly","yearly","purification ritual","seasonally","seasonally","once per generation","domestic worship","daily","daily","daily","ritual purification","yearly","yearly","yearly",,6.183541331,4.498482987,5,3,0.290909091,0.9,0.81,4,0.111111111,3,"PkUrbn2",0.222222222,0.45045045,0.411764706,,0,0,,0,0,211.5860549,0,0,66.91666667,0,0,7.345454545,0,0,32.8,0,0,50,0,0,1.111111111,0.004116561,0,153,4.035359305,0,0.840151134,-0.526517349
"PkUrbn1-2100","['Kachi Plain']","['42R']",28.497017,68.229733,"WGS84",,-2100,-2000,10.68329849,114.1328666,4.68329849,"High",1029391,13.84447792,21959,100000,3.105828172,3,4.801413216,2,4,4,12657.24474,1.052948681,0.321174034,0.1,1,0.1,0.059103584,0.085273222,"land",1,0.466953738,0.496713551,0.176056547,1,1,1,1,1,1,1,0.594565924,1,1,0.1,0.583298491,1,1,1200,25895.54391,7.135052596,1,1,1,1,1,1,1,1,1,0.922226942,0.49239141,1,0.480304548,1,1,1,1,1,1,1.021722227,1,0.1,0.624575609,0.844609001,0.844542272,0.465044111,0.773845295,1,0.998789496,0.8,1,1,0,0,0,0.8,1,1,0.028548477,14.78607237,1,1,1,-2300,"['South Asia']",8,,"quasi-polity",,"Sino-Tibetan","PkPreUr","continuity","PkUrbn2","Indus Civilisation",1000000,0,"active",0.95077191,0.95077191,0.721873451,0.721873451,0.374829433,0.374829433,2.047474794,-0.223025997,,"procession","not applicable","seasonally","seasonally","animal fights and hunts","not applicable","yearly","yearly","purification ritual","not applicable","seasonally","once per generation","domestic worship","daily","daily","daily","ritual purification","yearly","yearly","yearly",,6.012580519,4.34161724,5,3,0.290909091,0.9,0.81,4,0.111111111,3,"PkUrbn1",0.222222222,0.45045045,0.411764706,,0,0,,0,0,168.3199924,0,0,43.91666667,0,0,4.1,0,0,26.12222222,0,0,16,0,0,0.444444444,0.017872349,0,120,0.105989504,0,0.710266505,-0.441508392
"PkUrbn2-1400","['Kachi Plain']","['42R']",28.497017,68.229733,"WGS84",,-1400,-1300,10.68879981,114.2504414,4.68879981,"High",1469926,14.20072262,28452,100000,3.114153351,3,4.809088976,2,4,4,12745.03639,1.049718567,0.328753333,0.1,1,0.1,0.058857466,0.081398058,"land",1,0.47032093,0.495245609,0.180729283,1,1,1,1,1,1,1,0.590776277,1,1,0.1,0.588799813,1,1,1200,25911.92782,6.052958253,1,1,1,1,1,1,1,1,1,0.917443478,0.489056428,1,0.486192341,1,1,1,1,1,1,1.021699636,1,0.1,0.629461152,0.843826395,0.844463763,0.471595184,0.776761242,1,0.995816658,0.8,1,1,0,0,0,0.8,1,1,0.017145532,14.62242386,1,1,1,-1550,"['South Asia']",8,,"quasi-polity",,"Sino-Tibetan","PkUrbn1","continuity","PkPostU","Indus Civilisation",1000000,0,"active",0.944677155,0.944677155,0.711981381,0.711981381,0.359171026,0.359171026,2.015829562,-0.297363967,,"procession","not applicable","seasonally","seasonally","animal fights and hunts","not applicable","yearly","yearly","purification ritual","seasonally","seasonally","once per generation","domestic worship","daily","daily","daily","ritual purification","yearly","yearly","yearly",,6.167295543,4.454114755,5,3,0.290909091,0.9,0.81,4,0.111111111,3,"PkUrbn2",0.222222222,0.45045045,0.411764706,,0,0,,0,0,206.5860549,0,0,63.91666667,0,0,7.054545455,0,0,31.9,0,0,46,0,0,1,0.004132884,0,150,3.035422264,0,0.81600461,-0.510801402
"YeModrn+2000","['Yemeni Coastal Plain']","['38P']",15.001445,43.79128,"WGS84","Yemeni",2000,2100,8,64,2,"High",10000000,16.11809565,528076,1000000,5,5,4,3,3,3,460,1,1,1,1,1,1,1,"state salary",1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,15819,135503.3106,39.32742438,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0.8,0,1,1,1,0.8,0,1,1,0,15.54744718,1,1,0,,"['Southwest Asia']",10,"Taizz","unitary state","Arabic","Semitic","Ottoman Empire","continuity","Republic of Yemen","Middle East",8804395,"alliance","moralizing",1,1,1,1,1,1,3,2.015941339,"Islam","Id al Kabir","not applicable","yearly","yearly","Day of Ashura in Shia Faith","yearly","yearly","yearly","Zawaj","yearly","yearly","once in a lifetime","salat","not applicable","weekly","weekly","salat","not applicable","weekly","weekly",,7,5.72269643,6,3.75,1,0.666666667,0.444444444888889,4,1,6,"YeModrn",0,0.054054054,0,119.0478807,0,0,110.3816671,0,0,106.2790392,0,0,131.25,0,0,21.3,0,0,20.66666667,0,0,120,0,0,25,1.845164831,1.777777778,146,12.27509845,10,3.892167749,0.978597707
"EgMamCP+1400","['Upper Egypt']","['36R']",25.61833,32.210075,"WGS84","Mamluk Sultanate",1400,1500,12,144,6,"High",4800000,15.38412648,2100000,150000,7,5,9,3,7,4,1300,1.363437138,1,1,1,1,0.1,1,"governed population",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,38,0,44.24125141,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.8,1,1,1,0.8,0,1,1,1,0.964437464,9.086709032,1,1,1,1347,"['Africa']",1,"Cairo","unitary state","Arabic","Afro-Asiatic","Mamluk Sultanate - Bahri Dynasty","continuity","Mamluk Sultanate - Burji Dynasty","Islam",11000000,0,"moralizing",1,1,1,1,1,1,3,2.015941339,"Islam","Hajj","yearly","yearly","once in a lifetime","Arafat wuquf","not applicable","yearly","once in a lifetime","mawlid","yearly","yearly","yearly","salat al jum a","not applicable","weekly","weekly","salat al jum a","not applicable","weekly","weekly",,6.681241237,6.322219295,5.176091259,6.5,0.918181818,0.888888889,0.790123456987654,4,1,5,"EgMamCP",0,0.063063063,0.019607843,516.1893493,0,0,495.2265335,0,0,446.5353278,0,0,443.5,0,0,58.43636364,0,0,81.74444444,0,0,371,0,0,76.66666667,1.028864152,4.694444444,363,5.16596468,21.25,4.650608016,-0.291530034
"EgMamCP+1500","['Upper Egypt']","['36R']",25.61833,32.210075,"WGS84","Mamluk Sultanate",1500,1600,12,144,6,"High",4800000,15.38412648,2100000,150000,7,5,9,3,7,4,1300,1.363437138,1,1,1,1,0.1,1,"governed population",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,38,0,44.24125141,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.8,1,1,1,0.8,0,1,1,1,0.964437464,9.086709032,1,1,1,1347,"['Africa']",1,"Cairo","unitary state","Arabic","Afro-Asiatic","Mamluk Sultanate - Bahri Dynasty","continuity","Mamluk Sultanate - Burji Dynasty","Islam",11000000,0,"moralizing",1,1,1,1,1,1,3,2.015941339,"Islam","Hajj","yearly","yearly","once in a lifetime","Arafat wuquf","not applicable","yearly","once in a lifetime","mawlid","yearly","yearly","yearly","salat al jum a","not applicable","weekly","weekly","salat al jum a","not applicable","weekly","weekly",,6.681241237,6.322219295,5.176091259,6.5,0.918181818,0.888888889,0.790123456987654,4,1,5,"EgMamCP",0,0.063063063,0.019607843,529.6487418,0,0,507.8709721,0,0,456.8875104,0,0,456,0,0,60.27272727,0,0,83.52222222,0,0,379,0,0,78.66666667,0.033651568,3.777777778,373,0.158445172,20,4.650608016,-0.291530034
"EgMamBu+1500","['Upper Egypt', 'Yemeni Coastal Plain']","['36R', '38P']",25.61833,32.210075,"WGS84","Mamluk Sultanate",1500,1600,12,144,6,"High",6000000,15.60727003,2100000,150000,7,5,7,3,7,4,1300,1.283279781,1,1,1,1,0.1,1,"governed population",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,38,0,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.8,1,1,1,0.8,0,1,1,1,0.989410837,8.193892294,1,1,1,1494,"['Africa', 'Southwest Asia']",1,"Cairo","unitary state","Arabic","Afro-Asiatic","Mamluk Sultanate - Crisis Period","continuity","Ottoman Empire","Islam",11000000,0,"moralizing",1,1,1,1,1,1,3,2.015941339,"Islam","Hajj","yearly","yearly","once in a lifetime","Arafat wuquf","not applicable","yearly","once in a lifetime","mawlid","yearly","yearly","yearly","salat al jum a","not applicable","weekly","weekly","salat al jum a","not applicable","weekly","weekly",,6.77815125,6.322219295,5.176091259,6,0.918181818,0.888888889,0.790123456987654,4,1,5,"EgMamBu",0,0.054054054,0.019607843,306.7339264,0,0,292.9585044,0,0,265.6567395,0,0,269.75,0,0,36.67272727,0,0,48.70555556,0,0,229.5,0,0,47.27777778,0.659070629,3.777777778,235,4.601785565,20,4.441342348,-0.20072189
"EgMamBu+1600","['Upper Egypt', 'Yemeni Coastal Plain']","['36R', '38P']",25.61833,32.210075,"WGS84","Mamluk Sultanate",1600,1700,12,144,6,"High",6000000,15.60727003,2100000,150000,7,5,7,3,7,4,1300,1.283279781,1,1,1,1,0.1,1,"governed population",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,38,0,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.8,1,1,1,0.8,0,1,1,1,0.989410837,8.193892294,1,1,1,1494,"['Africa', 'Southwest Asia']",1,"Cairo","unitary state","Arabic","Afro-Asiatic","Mamluk Sultanate - Crisis Period","continuity","Ottoman Empire","Islam",11000000,0,"moralizing",1,1,1,1,1,1,3,2.015941339,"Islam","Hajj","yearly","yearly","once in a lifetime","Arafat wuquf","not applicable","yearly","once in a lifetime","mawlid","yearly","yearly","yearly","salat al jum a","not applicable","weekly","weekly","salat al jum a","not applicable","weekly","weekly",,6.77815125,6.322219295,5.176091259,6,0.918181818,0.888888889,0.790123456987654,4,1,5,"EgMamBu",0,0.054054054,0.019607843,320.5762773,0,0,305.7840764,0,0,278.6768181,0,0,284.5,0,0,38.95909091,0,0,50.92777778,0,0,239.5,0,0,49.72222222,0.831280716,2,247.5,5.56843881,10,4.441342348,-0.20072189
"EgMamBh+1300","['Upper Egypt']","['36R']",25.61833,32.210075,"WGS84","Mamluk Sultanate",1300,1400,12,144,6,"High",6000000,15.60727003,2100000,200000,7,5,9,3,7,4,1300,1.367706266,1,1,1,1,0.1,1,"governed population",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,38,0,38.40169674,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.8,1,1,1,0.8,0,1,1,1,0.926679858,7,1,1,1,1340,"['Africa']",1,"Cairo","unitary state","Arabic","Afro-Asiatic","Ayyubid Sultanate","continuity","Mamluk Sultanate - Crisis Period","Islam",11000000,0,"moralizing",1,1,1,1,1,1,3,2.015941339,"Islam","Hajj","yearly","yearly","once in a lifetime","Arafat wuquf","not applicable","yearly","once in a lifetime","mawlid","yearly","yearly","yearly","salat al jum a","not applicable","weekly","weekly","salat al jum a","not applicable","weekly","weekly",,6.77815125,6.322219295,5.301029996,6.5,0.918181818,0.888888889,0.790123456987654,4,1,5,"EgMamBh",0,0.054054054,0.019607843,495.6788043,0,0,476.4060037,0,0,430.6322379,0,0,425.25,0,0,55.87272727,0,0,78.96666667,0,0,359,0,0,73.66666667,0.022322137,6.666666667,348,0.217712212,30,4.72943614,-0.357024942
"EgMamBh+1400","['Upper Egypt']","['36R']",25.61833,32.210075,"WGS84","Mamluk Sultanate",1400,1500,12,144,6,"High",6000000,15.60727003,2100000,200000,7,5,9,3,7,4,1300,1.367706266,1,1,1,1,0.1,1,"governed population",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,38,0,38.40169674,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.8,1,1,1,0.8,0,1,1,1,0.926679858,7,1,1,1,1340,"['Africa']",1,"Cairo","unitary state","Arabic","Afro-Asiatic","Ayyubid Sultanate","continuity","Mamluk Sultanate - Crisis Period","Islam",11000000,0,"moralizing",1,1,1,1,1,1,3,2.015941339,"Islam","Hajj","yearly","yearly","once in a lifetime","Arafat wuquf","not applicable","yearly","once in a lifetime","mawlid","yearly","yearly","yearly","salat al jum a","not applicable","weekly","weekly","salat al jum a","not applicable","weekly","weekly",,6.77815125,6.322219295,5.301029996,6.5,0.918181818,0.888888889,0.790123456987654,4,1,5,"EgMamBh",0,0.054054054,0.019607843,509.4111981,0,0,488.9043142,0,0,441.2342978,0,0,437,0,0,57.51818182,0,0,80.85555556,0,0,367,0,0,75.66666667,1.028864152,4.694444444,358,5.16596468,21.25,4.72943614,-0.357024942
"CnTangL+800","['Middle Yellow River Valley']","['50S']",34.726802,113.454786,"WGS84","Tang Dynasty",800,900,12,144,6,"High",40000000,17.50439001,3243000,1000000,7,5,5,2,3,3,1300,1.277893081,1,1,1,1,1,1,"state",1,1,1,1,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,2,11.75,60.98225659,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.8,1,1,0.276773391,0.8,0.1,1,1,1,0.574006279,-1.062971078,1,1,1,819,"['East Asia']",3,"Luoyang","confederated state","Chinese","Sino-Tibetan","Tang Dynasty","continuation","Five Dynasties","China",5000000,0,"active",1,1,1,1,0.1,0.1,2.1,0.176194746,,"imperial sacrifice at the capital","once per generation","once per generation","once in a lifetime","blood covenant","not applicable","yearly","yearly","New Year celebrations","not applicable","yearly","yearly","ancestor worship","not applicable","seasonally","seasonally","earth worship","not applicable","seasonally","seasonally",,7.602059991,6.510946949,6,4.25,1,0.9,0.81,4,1,5,"CnTangL",0,0.09009009,0.039215686,328.204825,0,0,349.7497376,0,0,265.2763975,0,0,418.5833333,0,0,61.47272727,0,0,70.68888889,0,0,410,0,0,64.33333333,2.353665828,1,352,13.5159305,5,4.252601513,-0.321705761
